"ID";"Codigo";"Descripcion";"Unidad de medida";"Catalogo";"Stock Total";"Stock Reservado";"Almacen";
"610";"ER-3417";"UBIQUITI SECTORIAL LITEAP 120° AC 5GHZ 16DBI";"07";"Equipamiento de ISP Red/Nodo. Switches, Routers, UPS, Gab.";"3,000";"0,000";"OBE_ALM_PRINCIPAL";
"610";"ER-3417";"UBIQUITI SECTORIAL LITEAP 120° AC 5GHZ 16DBI";"07";"Equipamiento de ISP Red/Nodo. Switches, Routers, UPS, Gab.";"1,000";"0,000";"OBE_ALM_REDES";
"611";"ER-3417-U";"UBIQUITI SECTORIAL LITEAP 120° AC 5GHZ 16DBI(USADO)";"07";"Equipamiento de ISP Red/Nodo. Switches, Routers, UPS, Gab.";"7,000";"0,000";"OBE_ALM_PRINCIPAL";
"611";"ER-3417-U";"UBIQUITI SECTORIAL LITEAP 120° AC 5GHZ 16DBI(USADO)";"07";"Equipamiento de ISP Red/Nodo. Switches, Routers, UPS, Gab.";"1,000";"0,000";"OBE_MOV_AF288VL_TOYOTA_OB06";
"611";"ER-3417-U";"UBIQUITI SECTORIAL LITEAP 120° AC 5GHZ 16DBI(USADO)";"07";"Equipamiento de ISP Red/Nodo. Switches, Routers, UPS, Gab.";"2,000";"0,000";"SPD_PRINCIPAL";
"211";"ER-2548-U";"UBIQUITI SECTORIAL LITEAP GPS 90°(USADO)";"07";"Equipamiento de ISP Red/Nodo. Switches, Routers, UPS, Gab.";"1,000";"0,000";"SPD_JUAN_OSTRONIUK";
"211";"ER-2548-U";"UBIQUITI SECTORIAL LITEAP GPS 90°(USADO)";"07";"Equipamiento de ISP Red/Nodo. Switches, Routers, UPS, Gab.";"3,000";"0,000";"WND-PRINCIPAL";
"211";"ER-2548-U";"UBIQUITI SECTORIAL LITEAP GPS 90°(USADO)";"07";"Equipamiento de ISP Red/Nodo. Switches, Routers, UPS, Gab.";"9,000";"0,000";"SPD_PRINCIPAL";
"211";"ER-2548-U";"UBIQUITI SECTORIAL LITEAP GPS 90°(USADO)";"07";"Equipamiento de ISP Red/Nodo. Switches, Routers, UPS, Gab.";"6,000";"0,000";"OBE_ALM_PRINCIPAL";
"741";"ER-2671-U";"UBIQUITI TOUGHSWITCH POE PRO 8 PORT GIGA(USADO)";"07";"Equipamiento de ISP Red/Nodo. Switches, Routers, UPS, Gab.";"1,000";"0,000";"SPD_PRINCIPAL";
"536";"ER-4535";"UPS LYONN 2000VA ULT-2000VRM";"07";"Equipamiento de ISP Red/Nodo. Switches, Routers, UPS, Gab.";"1,000";"0,000";"OBE_ALM_PRINCIPAL";
"227";"ER-3430-U";"VOLT FUENTE 250W NOBREAK 24V/9A(USADO)";"07";"Equipamiento de ISP Red/Nodo. Switches, Routers, UPS, Gab.";"1,000";"0,000";"OBE_MOV_AF288VL_TOYOTA_OB06";
"785";"ER-5154";"ZAPATILLA RACKEABLE HTAL 5T C/TERMICA";"07";"Equipamiento de ISP Red/Nodo. Switches, Routers, UPS, Gab.";"1,000";"0,000";"OBE_ALM_PRINCIPAL";
"471";"S2";"Equipo sin identificar";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_ALM_PRINCIPAL";
"454";"EC-5001";"F6600PV9.0.12";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"TAVARES_RENAULT-EXP_CYB176";
"454";"EC-5001";"F6600PV9.0.12";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"WND_ALM_DEVOLUCIONES";
"454";"EC-5001";"F6600PV9.0.12";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"9,000";"0,000";"WND_RETIRADOS";
"477";"EC-3979";"FO ONU V-SOL V2802DAC DUALBAND/4ANTENAS/2GE+WIFIAC/B/R";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"6,000";"0,000";"SPD_FIATUNO_JQL437";
"477";"EC-3979";"FO ONU V-SOL V2802DAC DUALBAND/4ANTENAS/2GE+WIFIAC/B/R";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"3,000";"0,000";"SPD_RANGER_KNV423";
"477";"EC-3979";"FO ONU V-SOL V2802DAC DUALBAND/4ANTENAS/2GE+WIFIAC/B/R";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"SPD_KANGOO_LDM961";
"477";"EC-3979";"FO ONU V-SOL V2802DAC DUALBAND/4ANTENAS/2GE+WIFIAC/B/R";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"6,000";"0,000";"SPD_GOL_IZF196";
"477";"EC-3979";"FO ONU V-SOL V2802DAC DUALBAND/4ANTENAS/2GE+WIFIAC/B/R";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"5,000";"0,000";"SPD_FIORINO_AE226IV";
"477";"EC-3979";"FO ONU V-SOL V2802DAC DUALBAND/4ANTENAS/2GE+WIFIAC/B/R";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"37,000";"0,000";"SPD_PRINCIPAL";
"477";"EC-3979";"FO ONU V-SOL V2802DAC DUALBAND/4ANTENAS/2GE+WIFIAC/B/R";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"4,000";"0,000";"SPD_ALM_DEVOLUCIONES";
"477";"EC-3979";"FO ONU V-SOL V2802DAC DUALBAND/4ANTENAS/2GE+WIFIAC/B/R";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"SPD_FIORINO_AH646PV";
"478";"EC-3917";"FO ONU V-SOL V2802GW 1GE+1FE+WIFIX2+2ANTENAS+B/R";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"SPD_GOL_IZF196";
"478";"EC-3917";"FO ONU V-SOL V2802GW 1GE+1FE+WIFIX2+2ANTENAS+B/R";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"403,000";"0,000";"OBE_ALM_DESCARTE";
"478";"EC-3917";"FO ONU V-SOL V2802GW 1GE+1FE+WIFIX2+2ANTENAS+B/R";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"SPD_ALM_EXTRAV_PRINCIPAL";
"922";"EC-5339";"GOSAT TV S3 MAXX 8MB/256MB DDR3";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_ALM_PRINCIPAL";
"506";"EC-1555";"MERCUSYS ROUTER INAL. MW302R";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"WND-PRINCIPAL";
"510";"EC-5019";"MERCUSYS ROUTER MW325R";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"WND-PRINCIPAL";
"870";"EC-5308";"OMADA ACCESS 10-PORT GIGABIT SWITCH 8PORT POE SG2210MP";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"6,000";"0,000";"OBE_ALM_PRINCIPAL";
"870";"EC-5308";"OMADA ACCESS 10-PORT GIGABIT SWITCH 8PORT POE SG2210MP";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"Lucas_ Ventas B2B";
"670";"EC-5082";"ONU  EGM8145X6G05";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"3,000";"0,000";"OBE_ALM_PRINCIPAL";
"178";"EC-3513";"ONU 2.4 HUAWEI (EG8M8141A5G09/EG8245H5)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"10,000";"0,000";"OBE_ALM_PRINCIPAL";
"178";"EC-3513";"ONU 2.4 HUAWEI (EG8M8141A5G09/EG8245H5)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"OBE_MOV_AF626DO_FIORINO_OB07";
"178";"EC-3513";"ONU 2.4 HUAWEI (EG8M8141A5G09/EG8245H5)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"3,000";"0,000";"OBE_MOV_AA701EZ_CLIO_OB09";
"178";"EC-3513";"ONU 2.4 HUAWEI (EG8M8141A5G09/EG8245H5)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"OCAMPO-MOVIL01";
"178";"EC-3513";"ONU 2.4 HUAWEI (EG8M8141A5G09/EG8245H5)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"TAVARES_WWP416_MARBIN";
"178";"EC-3513";"ONU 2.4 HUAWEI (EG8M8141A5G09/EG8245H5)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"TAVARES_BUJ117_AGUSTIN";
"178";"EC-3513";"ONU 2.4 HUAWEI (EG8M8141A5G09/EG8245H5)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"4,000";"0,000";"OBE_AREA_RETIROS_DIEMINGER";
"178";"EC-3513";"ONU 2.4 HUAWEI (EG8M8141A5G09/EG8245H5)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"TAVARES_FIAT-UNO_FZD571";
"178";"EC-3513";"ONU 2.4 HUAWEI (EG8M8141A5G09/EG8245H5)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"TAVARES_IIE083_TOMAS";
"178";"EC-3513";"ONU 2.4 HUAWEI (EG8M8141A5G09/EG8245H5)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_ALM_EXTRAV_EMA_PALCZYKOWSKI";
"178";"EC-3513";"ONU 2.4 HUAWEI (EG8M8141A5G09/EG8245H5)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"OBE_ALM_EXTRAV_DANI_OCAMPO";
"178";"EC-3513";"ONU 2.4 HUAWEI (EG8M8141A5G09/EG8245H5)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_ALM_EXTRAV_OB09_RICARDO_MELO";
"178";"EC-3513";"ONU 2.4 HUAWEI (EG8M8141A5G09/EG8245H5)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_ALM_EXTRAV_TAVARES_MUW401_FACUNDO";
"178";"EC-3513";"ONU 2.4 HUAWEI (EG8M8141A5G09/EG8245H5)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_ALM_EXTRAV_TAVARES_WWP416_MARBIN";
"178";"EC-3513";"ONU 2.4 HUAWEI (EG8M8141A5G09/EG8245H5)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"3,000";"0,000";"3RO_MOV_DAX488_ZONAX_ABEL_03";
"663";"EC-5074";"ONU BDCOM GP1704-4GVC";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"8,000";"0,000";"OBE_ALM_PRINCIPAL";
"554";"EC-4643";"ONU BRIDGE FIBERHOME AN5506-01-A";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"90,000";"0,000";"SPD_PRINCIPAL";
"177";"EC-3801";"ONU G-PON  I-COIN IC435ETR S/WIFI";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"4,000";"0,000";"OBE_ALM_PRINCIPAL";
"177";"EC-3801";"ONU G-PON  I-COIN IC435ETR S/WIFI";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_MOV_AA701EZ_CLIO_OB09";
"177";"EC-3801";"ONU G-PON  I-COIN IC435ETR S/WIFI";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_ALM_DEVOLUCIONES";
"553";"EC-4642";"ONU GLC BRIDGE 2801SG";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"SPD_PRINCIPAL";
"180";"EC-4001";"ONU GPON WIFI HUAWEI EG8141A5 1POT+1GE+3FE";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"TAVARES_WWP416_MARBIN";
"180";"EC-4001";"ONU GPON WIFI HUAWEI EG8141A5 1POT+1GE+3FE";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"7,000";"0,000";"OCAMPO-MOVIL01";
"180";"EC-4001";"ONU GPON WIFI HUAWEI EG8141A5 1POT+1GE+3FE";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_MOV_AG660RM_FIORINO_OB13";
"180";"EC-4001";"ONU GPON WIFI HUAWEI EG8141A5 1POT+1GE+3FE";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"OBE_MOV_AF626DO_FIORINO_OB07";
"180";"EC-4001";"ONU GPON WIFI HUAWEI EG8141A5 1POT+1GE+3FE";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"OBE_MOV_AG619SX_YARIS_OB11";
"180";"EC-4001";"ONU GPON WIFI HUAWEI EG8141A5 1POT+1GE+3FE";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"OBE_MOV_AA701EZ_CLIO_OB09";
"180";"EC-4001";"ONU GPON WIFI HUAWEI EG8141A5 1POT+1GE+3FE";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"3RO_MOV_LUZ110_ZONAX_PETRY_02";
"180";"EC-4001";"ONU GPON WIFI HUAWEI EG8141A5 1POT+1GE+3FE";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_AREA_RETIROS_DIEMINGER";
"180";"EC-4001";"ONU GPON WIFI HUAWEI EG8141A5 1POT+1GE+3FE";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"4,000";"0,000";"TAVARES_IIE083_TOMAS";
"180";"EC-4001";"ONU GPON WIFI HUAWEI EG8141A5 1POT+1GE+3FE";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"3RO_MOV_NBF796_ZONAX_ANYELO_01";
"180";"EC-4001";"ONU GPON WIFI HUAWEI EG8141A5 1POT+1GE+3FE";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"TAVARES_FIAT-UNO_FZD571";
"180";"EC-4001";"ONU GPON WIFI HUAWEI EG8141A5 1POT+1GE+3FE";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"22,000";"0,000";"OBE_ALM_DEVOLUCIONES";
"180";"EC-4001";"ONU GPON WIFI HUAWEI EG8141A5 1POT+1GE+3FE";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"TAVARES_BUJ117_AGUSTIN";
"180";"EC-4001";"ONU GPON WIFI HUAWEI EG8141A5 1POT+1GE+3FE";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"3RO_MOV_AC343ZR_TAVARES_DANIEL";
"180";"EC-4001";"ONU GPON WIFI HUAWEI EG8141A5 1POT+1GE+3FE";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"OBE_ALM_EXTRAV_EMA_PALCZYKOWSKI";
"180";"EC-4001";"ONU GPON WIFI HUAWEI EG8141A5 1POT+1GE+3FE";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"OBE_ALM_EXTRAV_DANI_OCAMPO";
"180";"EC-4001";"ONU GPON WIFI HUAWEI EG8141A5 1POT+1GE+3FE";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"4,000";"0,000";"OBE_ALM_EXTRAV_TAVARES_WWP416_MARBIN";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_MOV_AF626DO_FIORINO_OB07";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"294,000";"0,000";"OBE_ALM_DESCARTE";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"3,000";"0,000";"OBE_MOV_AG619SX_YARIS_OB11";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"WND-PRINCIPAL";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"WND_YARIS_AG619SV_OB12";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"OCAMPO-MOVIL01";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"TAVARES_WWP416_MARBIN";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"TAVARES_BUJ117_AGUSTIN";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"OBE_AREA_RETIROS_DIEMINGER";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"TAVARES_FIAT-UNO_LEW916";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"TAVARES_FIAT-UNO_FZD571";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_FIORINO_AH259TN_OB16";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"TAVARES_IIE083_TOMAS";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"3RO_MOV_NBF796_ZONAX_ANYELO_01";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"3RO_MOV_AC343ZR_TAVARES_DANIEL";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"WND_AREA_RETIROS_FRANCO";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_MOV_AH259TD_FIORINO_OB17";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_ALM_EXTRAV_TAVARES_MUW401_FACUNDO";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"4,000";"0,000";"OBE_ALM_EXTRAV_TAVARES_WWP416_MARBIN";
"17";"EC-3999";"ONU GPON WIFI HUAWEI HG8145V5 DUAL BAND";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"3RO_MOV_DAX488_ZONAX_ABEL_03";
"672";"EC-5084";"ONU HG8247H5";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"3,000";"0,000";"OBE_ALM_PRINCIPAL";
"189";"EC-4612";"ONU HG8546M";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"OBE_MOV_AA701EZ_CLIO_OB09";
"189";"EC-4612";"ONU HG8546M";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"OBE_MOV_AF626DO_FIORINO_OB07";
"189";"EC-4612";"ONU HG8546M";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"5,000";"0,000";"OBE_ALM_OFICINA";
"189";"EC-4612";"ONU HG8546M";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_MOV_AC325KI_PARTNER_OB04";
"189";"EC-4612";"ONU HG8546M";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OCAMPO-MOVIL01";
"189";"EC-4612";"ONU HG8546M";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"TAVARES_WWP416_MARBIN";
"189";"EC-4612";"ONU HG8546M";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"TAVARES_BUJ117_AGUSTIN";
"189";"EC-4612";"ONU HG8546M";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_AREA_RETIROS_DIEMINGER";
"189";"EC-4612";"ONU HG8546M";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"3RO_MOV_NBF796_ZONAX_ANYELO_01";
"189";"EC-4612";"ONU HG8546M";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"3RO_MOV_DAX488_ZONAX_ABEL_03";
"189";"EC-4612";"ONU HG8546M";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_ALM_EXTRAV_TAVARES_WWP416_MARBIN";
"189";"EC-4612";"ONU HG8546M";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_ALM_EXTRAV_TAVARES_MUW401_FACUNDO";
"189";"EC-4612";"ONU HG8546M";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"7,000";"0,000";"OBE_ALM_EXTRAV_DANI_OCAMPO";
"664";"5076";"ONU HG8M8145V5G250";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_ALM_PRINCIPAL";
"191";"EC-4614";"ONU HS8145C";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_MOV_AA701EZ_CLIO_OB09";
"191";"EC-4614";"ONU HS8145C";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"OBE_ALM_EXTRAV_DANI_OCAMPO";
"191";"EC-4614";"ONU HS8145C";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"3,000";"0,000";"TAVARES_A221VDO_H.WAVE_IVAN";
"190";"EC-4613";"ONU HS8545M5";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"TAVARES_IIE083_TOMAS";
"190";"EC-4613";"ONU HS8545M5";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"3RO_MOV_LUZ110_ZONAX_PETRY_02";
"190";"EC-4613";"ONU HS8545M5";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"TAVARES_BUJ117_AGUSTIN";
"190";"EC-4613";"ONU HS8545M5";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_ALM_EXTRAV_TAVARES_WWP416_MARBIN";
"190";"EC-4613";"ONU HS8545M5";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"4,000";"0,000";"OBE_ALM_EXTRAV_DANI_OCAMPO";
"190";"EC-4613";"ONU HS8545M5";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_AREA_RETIROS_DIEMINGER";
"668";"EC-5080";"ONU HS8M8545M5G01";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_ALM_PRINCIPAL";
"181";"EC-4164";"ONU HUAWEI CATV GPON HG8247H5";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"59,000";"0,000";"OBE_ALM_PRINCIPAL";
"794";"EC-5164";"ONU HUAWEI ECHOLIFE EG8147X6 (CATV)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"3,000";"0,000";"OBE_MOV_AF626DO_FIORINO_OB07";
"794";"EC-5164";"ONU HUAWEI ECHOLIFE EG8147X6 (CATV)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"4,000";"0,000";"3RO_MOV_AC343ZR_TAVARES_DANIEL";
"794";"EC-5164";"ONU HUAWEI ECHOLIFE EG8147X6 (CATV)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OBE_MOV_AA701EZ_CLIO_OB09";
"794";"EC-5164";"ONU HUAWEI ECHOLIFE EG8147X6 (CATV)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"2,000";"0,000";"OBE_MOV_AG660RM_FIORINO_OB13";
"794";"EC-5164";"ONU HUAWEI ECHOLIFE EG8147X6 (CATV)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"10,000";"0,000";"OBE_MOV_AG619SY_YARIS_OB14";
"794";"EC-5164";"ONU HUAWEI ECHOLIFE EG8147X6 (CATV)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"40,000";"0,000";"SPD_PRINCIPAL";
"794";"EC-5164";"ONU HUAWEI ECHOLIFE EG8147X6 (CATV)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"WND_ECOSPORT_EWD102";
"794";"EC-5164";"ONU HUAWEI ECHOLIFE EG8147X6 (CATV)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"OCAMPO-MOVIL01";
"794";"EC-5164";"ONU HUAWEI ECHOLIFE EG8147X6 (CATV)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"TAVARES_WWP416_MARBIN";
"794";"EC-5164";"ONU HUAWEI ECHOLIFE EG8147X6 (CATV)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"TAVARES_MUW401_FACUNDO";
"794";"EC-5164";"ONU HUAWEI ECHOLIFE EG8147X6 (CATV)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"13,000";"0,000";"OBE_ALM_DEVOLUCIONES";
"794";"EC-5164";"ONU HUAWEI ECHOLIFE EG8147X6 (CATV)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"TAVARES_FIAT-UNO_FZD571";
"794";"EC-5164";"ONU HUAWEI ECHOLIFE EG8147X6 (CATV)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"1,000";"0,000";"DOSK_FIAT-UNO_NCQ134";
"794";"EC-5164";"ONU HUAWEI ECHOLIFE EG8147X6 (CATV)";"07";"Equipamientos para clientes. ONUs, Routers, Mesh, Decos";"4,000";"0,000";"DOSK_FIAT-PALIO_NUU379";
